,ID,age,sex,hand,I,PO,C,GlobalSoA1,GSoA2,GSoA3,GSoA4,GSoA5,GSoA6,GlobalConfidence1,GC2,GC3,GC4,GC5,GC6,BlockStart0,BS1,BS2,BS3,BS4,BS5,BS6,BlockEnd0,BE1,BE2,BE3,BE4,BE5,BE6,searchTime0,ST1,ST2,ST3,ST4,ST5,ST6,waitingTime0,WT1,WT2,WT3,WT4,WT5,WT6,peakSpeed0,PS1,PS2,PS3,PS4,PS5,PS6,accelerationTime0,AT1,AT2,AT3,AT4,AT5,AT6,distance0,D1,D2,D3,D4,D5,D6,humanClickTime0,HCT1,HCT2,HCT3,HCT4,HCT5,HCT6,virtualClickTime1,VCT2,VCT3,VCT4,VCT5,VCT6,distanceToTargetWhenHumanClick0,DTTHC1,DTTHC2,DTTHC3,DTTHC4,DTTHC5,DTTHC6,distanceToTargetWhenVirtualClick1,DTTVC2,DTTVC3,DTTVC4,DTTVC5,DTTVC6,meanTime1,MT2,MT3,MT4,MT5,MT6,meanSoA1,SoA2,SoA3,SoA4,SoA5,SoA6,meanTimeH1,MTH2,MTH3,MTH4,MTH5,MTH6,meanTimeM1,MTM2,MTM3,MTM4,MTM5,MTM6,predictionError1,PE2,PE3,PE4,PE5,PE6,TotalTrials0,TT1,TT2,TT3,TT4,TT5,TT6,KeptTrials0,KT1,KT2,KT3,KT4,KT5,KT6,GoodTrials1,GT2,GT3,GT4,GT5,GT6,MH_H1,MH_H2,MH_H3,MH_H4,MH_H5,MH_H6,MH_M1,MH_M2,MH_M3,MH_M4,MH_M5,MH_M6,HM_H1,HM_H2,HM_H3,HM_H4,HM_H5,HM_H6,HM_M1,HM_M2,HM_M3,HM_M4,HM_M5,HM_M6,H__H1,H__H2,H__H3,H__H4,H__H5,H__H6,H__M1,H__M2,H__M3,H__M4,H__M5,H__M6,M__H1,M__H2,M__H3,M__H4,M__H5,M__H6,M__M1,M__M2,M__M3,M__M4,M__M5,M__H6
99,135326258_135326258,23,H,D,15,23,29,1,1,1,3,1,1,2,4,3,3,4,2,"24/5/2022, 15:5:26:317","24/5/2022, 15:14:23:826","24/5/2022, 15:20:29:424","24/5/2022, 15:28:19:758","24/5/2022, 15:34:1:73","24/5/2022, 15:40:5:324","24/5/2022, 15:46:53:523","24/5/2022, 15:10:29:333","24/5/2022, 15:20:2:505","24/5/2022, 15:28:6:438","24/5/2022, 15:33:48:118","24/5/2022, 15:39:59:470","24/5/2022, 15:46:35:966","24/5/2022, 15:52:24:532",,1223.0621151029213,1313.4829405657676,1287.151948632651,1433.5306783766373,1301.0531335579533,1286.4611512807235,,93.85400699433002,52.227868101438105,68.24536968618447,71.74284053803422,90.38691734238151,81.46385398245971,,5.789552480134301,5.894521764590269,5.146890350039571,5.029044732176402,4.835350931843254,5.493186084788504,,62.24329030300755,80.63155218945357,74.45857768243265,70.45580810984924,66.07524481901547,65.19695682742481,,374.5534663783792,378.1960478999153,367.0620290331536,369.1638432587794,358.9332325993235,358.691008199661,,344.26216216143723,302.9826086964728,276.0881578951682,276.5040540540138,304.0959459458654,283.1229729718856,265.18108108055753,213.4956521741722,202.90921052564917,201.53108108003397,221.32162162097725,209.99594594477801,,42.11936995951163,41.33507472179127,45.61356422273608,51.07859674155884,42.971056545410825,46.10351035925456,55.23573881700711,60.224662321815046,76.03191208965792,77.60251158515369,74.15733197219551,77.75124461056227,-79.1324324321908,-89.52608695691046,-73.21973684253662,-75.0229729732146,-82.81351351415789,-73.1824324326338,0.2972972972972973,0.15942028985507245,0.3684210526315789,0.32432432432432434,0.33783783783783783,0.36486486486486486,-37.2454545436935,-40.5363636369055,-37.92142857132213,-36.02083333271245,-43.58400000154972,-28.825925926367443,-96.85384615424734,-98.81724137967002,-93.81041666741173,-93.74400000065565,-102.82857142875389,-98.66382978729744,4.746579501947907,-16.342779389910007,-3.6975394821076075,-2.4797656593704827,-18.261501798152274,-6.462094225708487,89,103,110,101,107,123,106,80,80,80,80,80,80,80,74,69,76,74,74,74,22,11,28,24,25,27,52,58,48,50,49,47,4,1,4,4,4,5,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,1,0
100,72010381_72010381,32,F,D,27,31,29,4,3,5,5,5,5,2,4,4,5,4,3,"26/7/2022, 16:21:20:801","26/7/2022, 16:30:20:118","26/7/2022, 16:39:41:110","26/7/2022, 16:51:41:816","26/7/2022, 17:0:9:609","26/7/2022, 17:7:48:378","26/7/2022, 17:16:45:97","26/7/2022, 16:28:35:253","26/7/2022, 16:38:41:483","26/7/2022, 16:51:16:677","26/7/2022, 16:59:52:887","26/7/2022, 17:7:30:184","26/7/2022, 17:14:39:576","26/7/2022, 17:23:25:882",,2009.8131147505808,2084.610294113703,1943.0499999989424,1576.2672131164152,1572.6890909081155,1624.3447761197588,,416.25901639510374,318.4367647052688,257.2774193541658,190.49180327917708,198.78909090974113,216.90149253517833,,3.4570167513219268,4.908064784126211,6.4836216896309455,6.758542487903258,5.2798204844942696,5.70206054801165,,49.65737704859405,38.81029411755941,33.07258064516129,25.91147540924979,32.069090909849514,29.850746268211907,,353.7600931478133,349.97127104732533,329.20293384339595,303.3161361456463,348.04424800976255,323.7290897434256,,849.6819672174141,693.108823532129,603.1838709673574,504.854098360558,544.5418181825768,553.7940298478994,729.232786888959,590.4911764711142,517.1145161279748,416.4131147553686,457.64363636320286,472.7716417895324,,43.85744092698985,41.478553144789814,45.17317227687689,42.607680960688754,46.60017131351043,49.12113858258318,55.98435856029346,52.33986255247938,53.695647729384845,48.87964156362435,53.83080967675133,56.88764710337455,-120.59344262519821,-102.75000000262962,-86.20483870996583,-88.61147540807724,-87.0963636376641,-81.19253731129774,0.7540983606557377,0.8676470588235294,0.9516129032258065,0.9672131147540983,0.9636363636363636,0.9552238805970149,-90.55434782803059,-79.70677966435076,-81.4762711873499,-87.50338982879106,-86.20754717149825,-75.44218749785796,-212.71333333651225,-253.81111110912428,-179.19999998807907,-121.29999999701978,-110.6499999910593,-203.86666666467985,-9.969540929405166,-9.77534011638999,1.0681980505374005,-7.644471322594429,-12.286609830032061,-3.273946367375266,94,105,112,107,115,108,103,80,80,80,80,80,80,80,61,68,62,61,55,67,46,59,59,59,53,64,15,9,3,2,2,3,6,3,4,1,3,8,0,0,0,0,0,0,13,9,14,18,21,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,114166405_114166405,22,H,D,40,17,9,2,4,4,2,4,4,4,1,3,2,4,3,"26/7/2022, 16:7:26:621","26/7/2022, 16:13:28:124","26/7/2022, 16:19:53:426","26/7/2022, 16:26:7:126","26/7/2022, 16:31:19:711","26/7/2022, 16:37:2:924","26/7/2022, 16:43:19:841","26/7/2022, 16:12:31:286","26/7/2022, 16:19:33:863","26/7/2022, 16:25:52:67","26/7/2022, 16:31:10:824","26/7/2022, 16:36:53:288","26/7/2022, 16:42:48:553","26/7/2022, 16:48:12:244",,1340.6608914696574,956.0800374134435,993.0192600000788,1177.730555554231,1257.5017476560988,1105.6921453188502,,106.90198735998663,102.45978424926376,109.28412486405766,131.62083333151207,137.89385291588442,105.85836153401918,,13.792044302851671,13.753042242084495,12.719411548246905,13.426835176804511,13.396082212799481,11.16369034632318,,62.78431401061124,66.61363347278336,67.31317243307853,55.95000000008278,60.23904182009497,66.57136819587164,,790.7512724632143,884.7524097844871,835.6169767114785,823.7009294656723,802.3555689310741,769.9097590496083,,406.5479452050712,381.5936708861514,388.13513513594063,408.31249999958607,409.1736842095852,383.8202702693037,283.8821917821283,276.7177215177047,306.12567567583676,312.97499999900657,322.26710526096196,297.16216215934304,,103.70207830213165,107.16116771076295,99.24853356125405,95.35798192633564,108.33949912335139,104.90858460565292,155.78381358753967,152.32867613098426,127.42373505565114,139.3969674027058,132.96281403063668,127.50942690731318,-122.71780821844322,-104.91645569703248,-82.05405405606773,-95.37777777761221,-86.95263157902579,-86.70675675691786,0.5753424657534246,0.7974683544303798,0.7567567567567568,0.6527777777777778,0.7236842105263158,0.6486486486486487,-75.5,-89.02857142923371,-70.12500000159655,-67.48085106433706,-69.4072727273811,-64.69791666666667,-186.6903225789147,-167.47500000149012,-119.16666666997804,-147.8239999985695,-132.9047619047619,-127.33846153892003,-10.943912655432909,-18.51257690419606,-1.100654643300276,-16.89136261113044,-4.801689875522282,-7.075200408637658,97,101,116,101,104,110,96,80,80,80,80,80,80,80,73,79,74,72,76,74,42,63,56,47,55,48,31,16,18,25,21,26,5,1,5,6,2,6,0,0,0,0,0,0,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,207567088_207567088,27,F,D,33,16,16,4,3,2,3,4,2,3,3,2,4,2,4,"26/7/2022, 16:14:23:368","26/7/2022, 16:25:0:666","26/7/2022, 16:34:17:388","26/7/2022, 16:41:20:313","26/7/2022, 16:51:10:738","26/7/2022, 16:59:31:160","26/7/2022, 17:6:0:670","26/7/2022, 16:21:44:172","26/7/2022, 16:31:58:413","26/7/2022, 16:40:25:104","26/7/2022, 16:48:2:493","26/7/2022, 16:59:0:163","26/7/2022, 17:5:41:436","26/7/2022, 17:11:15:186",,1383.5196635668306,1160.208108106175,1172.6281904742805,1271.9513473690797,1096.163380278668,1013.4428916884058,,99.22918738089575,115.23918919305544,122.6241904765057,161.21166483091102,147.609859164332,155.70259318414574,,9.731674689947372,10.057833233628742,10.668822260564033,8.468220036567146,8.773333702881143,8.363569353326668,,46.47557452537992,32.229729732951604,31.214476188253613,33.074049452911055,36.34366197485319,38.91233218792103,,290.66670651734245,274.3158676063716,268.4463684689552,282.66257876105135,275.1515609146223,275.189310010324,,324.99365079781364,304.8513513561842,308.6053333298365,410.8603174572899,391.70000000738764,377.2910447725609,232.41587302230653,227.59729730116354,223.8680000003179,323.5079365079365,308.40281690510227,305.4119402988633,,36.95903206002144,42.46864834241715,41.05504698223694,38.30343076862826,40.94236756671672,39.395330526690046,64.78385314736323,62.32492376339737,66.5851989351357,54.87917622796052,53.62855345420624,50.349096204283875,-92.8333333276567,-77.4459459395022,-85.06133333206176,-87.63015872713119,-83.52394366600144,-72.09701492181465,0.8888888888888888,0.6891891891891891,0.8133333333333334,0.7301587301587301,0.8028169014084507,0.7761194029850746,-86.5196428511824,-56.42156862745098,-69.0147540979698,-71.02173912525177,-71.45789474144317,-63.89999999449803,-143.34285713945116,-124.0652173705723,-154.97857142346245,-132.57058823809905,-132.65000000170298,-100.51333333651225,-11.950889727486466,-3.915870906838481,-10.59020787471772,-18.74716303582953,-12.461594679755336,2.058243235282327,107,113,112,123,120,110,100,80,80,80,80,80,80,80,63,74,75,63,71,67,56,51,61,46,57,52,7,23,14,17,14,15,12,4,1,12,4,10,0,0,1,0,0,0,4,2,2,5,5,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
103,5801872_5801872,24,H,D,33,13,23,1,3,3,3,4,2,5,5,5,5,5,5,"26/7/2022, 16:7:47:592","26/7/2022, 16:14:15:773","26/7/2022, 16:19:29:334","26/7/2022, 16:25:6:704","26/7/2022, 16:29:44:276","26/7/2022, 16:34:59:288","26/7/2022, 16:39:3:952","26/7/2022, 16:12:33:121","26/7/2022, 16:19:9:371","26/7/2022, 16:24:44:745","26/7/2022, 16:29:34:161","26/7/2022, 16:34:49:440","26/7/2022, 16:38:54:257","26/7/2022, 16:43:8:413",,1034.3392055888664,962.3488216260328,892.7571864651569,837.0018172654956,814.1099686090796,785.2929833836721,,111.75202610229816,113.65012032562842,106.16857886946572,93.46463777938595,77.18496860957627,70.42155481348202,,5.885999892148722,6.116616373375026,6.903748835936839,6.0416058775547645,7.268398425872132,5.939342362220803,,60.02361492487118,61.355074478482656,67.17952239862053,66.59561862995346,69.09836472590945,70.51480882164309,,398.15853865746357,398.82467612444657,383.09326592462094,386.5697642683996,380.0621003912773,366.1351210205851,,303.2179487187129,298.54155843985546,273.74430379988274,267.0051282040584,238.94999999552965,233.8701298732262,219.2128205108337,231.255844152593,213.68860759388042,206.55256410134143,191.96111111342907,180.87402596953626,,48.364151010249344,43.452129865105064,46.12960933907347,44.837821711582386,42.02880568107597,43.1628976840099,117.51002738712967,93.4368468371566,109.61939177737273,115.9089706449182,90.2977716869385,108.03336162947319,-84.04230769322469,-67.3207792206244,-60.08860760021813,-60.506410254881935,-47.02638888027933,-53.032467537886134,0.3717948717948718,0.5844155844155844,0.6075949367088608,0.6025641025641025,0.6944444444444444,0.6493506493506493,-49.903448277506335,-46.2844444460339,-44.870833337306976,-48.28510638247145,-39.807999994754795,-44.31,-104.24693877599677,-96.9031249973923,-83.65161291053218,-79.03548386789137,-63.43181816556237,-69.18518520063824,-2.957252160530728,4.433073221346172,-3.9549918056993403,-6.657483429579165,3.2658403586675604,-5.239254171638928,89,93,102,98,106,93,98,80,80,80,80,80,80,80,78,77,79,78,72,77,29,45,48,47,50,50,49,32,31,31,22,27,2,3,1,1,2,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,222324918_222324918,38,F,D,25,21,18,4,3,3,4,3,3,3,3,3,3,2,2,"26/7/2022, 16:22:38:409","26/7/2022, 16:30:13:621","26/7/2022, 16:37:4:113","26/7/2022, 16:43:27:171","26/7/2022, 16:49:29:549","26/7/2022, 16:55:9:45","26/7/2022, 17:1:1:488","26/7/2022, 16:29:17:966","26/7/2022, 16:36:34:153","26/7/2022, 16:43:8:609","26/7/2022, 16:49:16:322","26/7/2022, 16:55:0:969","26/7/2022, 17:0:52:768","26/7/2022, 17:6:18:902",,2074.1607843181664,1690.2114285715988,1636.21475410266,1556.460869567118,1467.8205479424294,1398.7826086982436,,434.69215686414753,394.57999999693465,362.1983606551514,361.4797101435454,356.55479452381394,342.56956521670025,,4.189189241275238,4.771287835001366,5.450052595805103,3.9120713792944137,4.769137308589063,5.327181507905938,,52.164705879548016,54.23142857125827,58.49016393696675,50.50289854796036,56.91369862915718,55.17971014285433,,344.509935471737,360.04316319664485,365.2282625157443,327.22785436924863,363.7567926021859,354.365514665155,,874.8843137212829,765.0742857124125,741.3655737736186,712.4376811583837,701.3671232911006,670.7797101433727,777.3450980338396,677.8542857144561,656.252459019911,612.4550724634225,628.7479452115216,584.4797101478646,,27.052608725165044,35.73586310814165,39.353084085851535,38.12315186795287,34.94285194013802,34.7848200087186,34.68971395613316,40.25108549478816,41.611850517962054,44.40679354788994,38.38049046603619,38.90478737631257,-97.60980391736125,-87.30714285543986,-85.19344262803187,-100.06231883816098,-72.70136986040089,-86.3768115942029,0.803921568627451,0.8,0.8032786885245902,0.8985507246376812,0.9315068493150684,0.8405797101449275,-81.4487804857696,-72.10178571087974,-70.05918367906493,-92.64032257853016,-65.27941176119973,-75.28793103427722,-163.86999998688697,-148.1285714336804,-146.9916666696469,-165.79999999489104,-173.64000000953675,-144.84545454653826,7.02215439075258,5.376508871283087,-6.87717888414793,-12.87248918466352,7.098150897382912,-7.827077160307795,86,85,93,91,87,95,89,80,80,80,80,80,80,80,51,70,61,69,73,69,41,56,49,62,68,58,10,14,12,7,5,11,8,2,7,4,4,5,0,0,0,0,0,0,21,8,12,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,187175550_187175550,20,F,D,32,26,22,4,3,4,4,4,4,3,3,3,3,3,2,"26/7/2022, 16:28:7:703","26/7/2022, 16:34:10:687","26/7/2022, 16:48:20:437","26/7/2022, 16:54:43:758","26/7/2022, 17:1:17:761","26/7/2022, 17:10:1:926","26/7/2022, 17:16:14:939","26/7/2022, 16:32:26:590","26/7/2022, 16:42:20:302","26/7/2022, 16:54:31:640","26/7/2022, 17:1:6:696","26/7/2022, 17:9:56:41","26/7/2022, 17:16:6:662","26/7/2022, 17:22:30:387",,1062.2176470588163,1121.3419354838288,1127.7594202897794,1282.958823529483,1113.7810810811416,1278.24848484866,,227.2431372549458,259.95322580641556,220.2550724638437,201.37352941182496,233.99594594596104,210.17272727290225,,4.940905447805928,7.054635459814238,7.218655090475,8.486508621482756,8.486475445518971,7.865488737875056,,54.16862745111918,50.24193548387097,48.19130434781529,45.977941176443196,44.712162162177265,43.206060605998516,,348.81958196399967,364.8832147952272,341.85209264471627,310.8421030416643,325.98536814285825,315.8017070607493,,676.6411764705371,668.8129032259026,567.4173913043857,519.5014705882298,556.2418918918214,516.3651515151741,566.0882352941177,573.5580645163033,477.0188405798559,442.16617647073616,484.46891891893404,437.3500000000226,,35.46230232881781,37.34924406594268,40.42678809599894,39.183752107121435,40.03428594366758,38.61700588674511,41.288274604226515,39.13839703807652,41.806551563119854,39.927578134893714,40.322209177642954,38.758583307473856,-110.69215686265014,-95.36774193537572,-90.51739130441801,-77.44705882345272,-71.89054054047006,-79.14696969698663,0.7254901960784313,0.8387096774193549,0.8405797101449275,0.9558823529411765,0.972972972972973,0.9393939393939394,-86.85135135125067,-79.20961538447926,-79.47413793113083,-74.64461538459246,-70.71249999993273,-76.89999999998197,-173.69999999992018,-179.39000000003725,-148.74545454538682,-138.1666666654249,-114.29999999981374,-113.9750000005588,-16.281027960926725,-2.8270411192533618,-6.020416856551045,-3.8765265326651974,-0.5163000121111413,-6.163348323951374,84,103,102,109,118,109,114,80,80,80,80,80,80,80,51,62,69,68,74,66,37,52,58,65,72,62,14,10,11,3,2,4,5,8,7,5,2,8,0,0,0,0,0,0,24,10,4,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,238092845_238092845,19,F,D,29,14,27,5,5,5,4,5,5,3,4,5,3,4,2,"26/7/2022, 16:37:46:764","26/7/2022, 16:46:0:525","26/7/2022, 16:53:20:122","26/7/2022, 17:0:44:473","26/7/2022, 17:6:11:169","26/7/2022, 17:12:21:48","26/7/2022, 17:18:3:447","26/7/2022, 16:44:35:918","26/7/2022, 16:52:59:942","26/7/2022, 17:0:32:690","26/7/2022, 17:6:3:480","26/7/2022, 17:12:14:182","26/7/2022, 17:17:50:294","26/7/2022, 17:23:39:609",,1768.7738788739312,1527.9399154860062,1407.5125591669441,1329.0172761159915,1421.2931306613057,1357.319528210375,,17.531021731047492,12.921344057370776,22.336752715235157,3.70299040173247,18.77618150870016,-0.39176211210959117,,5.715259387416501,5.313346454246621,5.917149163343562,6.4493814466382915,6.358141282242149,6.6569856177613245,,138.9546925546934,154.455798799804,139.5003440589644,140.30700959817705,137.15771679650456,133.53047178979332,,341.5582452057862,318.29735333953016,308.3154624425113,326.94087163339026,343.2432516803376,309.3956300141247,,338.9528571427933,316.93000000004787,279.96129032251457,260.5642857142325,269.6661016949595,240.3306451614105,245.1271428571482,245.6028571428199,234.58709677419955,211.6414285714339,224.55932203383517,199.4112903227008,,39.24607168112814,37.21055196654456,38.79809014164433,37.02545304256961,37.469420526367884,41.70154894574561,77.33921429951562,58.907365061280025,61.15478622562748,61.52700995404879,58.98382014182074,57.10731687798024,-93.86142857135938,-71.36285714288907,-45.39838709670209,-48.95142857137003,-45.13559322043369,-40.941935483876975,0.5857142857142857,0.6571428571428571,0.7419354838709677,0.7714285714285715,0.8813559322033898,0.7903225806451613,-56.62926829261024,-50.54347826095055,-32.249999999959506,-33.78888888888199,-37.559615384715684,-35.19795918369628,-146.49999999993577,-111.26666666660458,-83.19999999983702,-100.12499999976717,-101.41428571433893,-62.59230769225038,-1.993420696990872,-17.21653783614259,0.26665613328659965,-5.006298863054785,0.3618792601062497,-6.4734750448922815,93,109,114,102,104,100,110,80,80,80,80,80,80,80,70,70,62,70,59,62,41,46,46,54,52,49,29,24,16,16,7,13,4,5,6,1,4,2,0,0,0,0,0,0,6,5,12,9,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,85281525_85281525,25,H,D,21,11,14,3,2,3,2,3,3,3,3,3,2,2,3,"26/7/2022, 11:13:7:883","26/7/2022, 11:19:53:291","26/7/2022, 11:27:4:389","26/7/2022, 11:33:42:22","26/7/2022, 11:40:19:143","26/7/2022, 11:46:36:275","26/7/2022, 11:52:36:521","26/7/2022, 11:18:54:325","26/7/2022, 11:26:48:203","26/7/2022, 11:33:29:661","26/7/2022, 11:40:11:12","26/7/2022, 11:46:24:75","26/7/2022, 11:52:26:274","26/7/2022, 11:58:2:537",,1943.9761904761904,1790.4884615384806,1777.6125000000206,1595.7948717947763,1557.7933333331719,1379.1838709675376,,816.0317460315687,819.2987179485365,879.2166666668426,869.020512820532,852.38833333347,815.1790322578482,,6.170704886429556,8.04180475132142,6.864066412530815,5.957720742778312,6.412859968227503,7.165337968756354,,45.10793650812573,44.4615384617295,45.44861111122494,40.574358974320766,41.30000000006209,38.43064516115813,,330.6126884699318,325.70423067876686,349.19965491607127,339.3509986531754,330.7976884414581,336.7868036699645,,1063.2269841268776,1027.603846153913,1110.8722222221809,1077.4051282051473,1055.5616666667163,997.6145161288761,983.4301587300641,931.6769230765028,1030.645833333592,998.3807692305686,979.3733333334327,928.7435483868204,,34.0828562706991,34.790671405831894,34.207454318700194,32.91232834436582,38.65155871489444,30.37118506579452,45.33991413458166,59.9865002866308,55.86270891779137,45.580652237122976,46.40471578595598,43.90373127906315,-80.18412698415064,-96.71538461582401,-80.63333333314706,-79.35641025661084,-76.48666666659216,-69.11290322586653,0.6984126984126984,0.5769230769230769,0.6666666666666666,0.7307692307692307,0.7833333333333333,0.6774193548387096,-64.8886363635009,-66.07777777810891,-55.799999999813735,-66.69649122825317,-68.47021276583062,-54.45238095246965,-115.60526315828687,-138.49393939452642,-130.29999999981374,-113.71904761929598,-105.46923076934539,-99.9,1.7905086554556038,-27.70857783262224,-10.9474996840571,-5.998890411675027,-7.71496833893573,-3.759881411003723,90,98,99,99,98,100,97,80,80,80,80,80,80,80,63,78,72,78,60,62,44,45,48,57,47,42,19,33,24,21,13,20,15,1,7,1,7,15,0,0,0,0,0,1,2,1,1,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
108,178637920_178637920,20,H,D,25,16,22,3,3,3,3,3,3,3,3,3,3,3,3,"26/7/2022, 16:17:26:744","26/7/2022, 16:29:16:87","26/7/2022, 16:37:55:247","26/7/2022, 16:46:22:258","26/7/2022, 16:52:42:24","26/7/2022, 17:0:0:17","26/7/2022, 17:7:52:393","26/7/2022, 16:27:24:321","26/7/2022, 16:37:24:377","26/7/2022, 16:45:47:617","26/7/2022, 16:52:14:26","26/7/2022, 16:59:24:619","26/7/2022, 17:7:9:471","26/7/2022, 17:15:41:172",,2194.5303030339155,2496.2741935387735,2098.091428579603,2215.133928577815,1996.5777777773994,1806.7735294121153,,708.8742424231586,740.3645161274941,720.0242857200759,753.2196428562913,793.3380952467994,786.7764705892871,,2.2094324710532507,1.9946365193582747,2.4041033453141547,2.0161709770549345,2.5630975613283726,2.6182463369868483,,35.154545455267936,34.798387102542385,39.841428567681994,40.346428571002825,46.28253967989059,49.85882353957962,,343.47569615396156,323.4277919618088,355.7038902372752,354.36400188650606,361.32433375282596,347.32179705164873,,1161.4121212128437,1150.466129035719,1139.6342857224602,1182.5839285680227,1180.9746031817936,1157.602941185236,1042.1166666601644,1059.1548387158302,1048.1442857248442,1091.4375000042576,1088.4746031817936,1070.3058823504869,,31.0037787815541,32.96214335969688,31.97608135379666,35.37855556172875,34.28711639652858,33.041902556989214,46.461043189955646,41.026283182078735,37.304735789205935,42.96563750411003,45.03350505231125,40.79880572364321,-119.71818181601438,-91.71451612826317,-91.85571429048265,-91.58392856163638,-92.8206349213918,-87.59411765897975,0.7121212121212122,0.7903225806451613,0.8285714285714286,0.8571428571428571,0.873015873015873,0.9705882352941176,-92.60638297365067,-74.21632653109882,-72.87068966133842,-74.97291665524244,-77.57636363506317,-85.6090909188444,-186.78421053133513,-157.6692307637288,-183.61666666467985,-191.25,-197.62500001490116,-153.1000000834465,-18.564404093677904,-6.865029590987622,-16.285906668300886,-14.664841400742308,-13.47227989269109,-9.516143584151521,119,101,105,84,90,103,102,80,80,80,80,80,80,80,66,62,70,56,63,68,47,49,58,48,55,66,19,13,12,8,8,2,9,12,4,15,13,7,0,0,0,0,0,0,5,6,6,9,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
